"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.206994519E0,-1.350000054E-1,-9.886050224E0,2.700000107E-1,9.890657918E0
6.209504979E0,-1.399500072E-1,-9.883950233E0,2.929500043E-1,9.889280961E0
6.212015416E0,-1.639500111E-1,-9.888000488E0,2.700000107E-1,9.893044692E0
6.214528878E0,-1.549500078E-1,-9.892950058E0,2.380500138E-1,9.897026734E0
6.217036341E0,-1.210500076E-1,-9.874050140E0,2.580000162E-1,9.878161939E0
6.219547032E0,-1.399500072E-1,-9.867000580E0,2.980500162E-1,9.872493113E0
6.222057479E0,-1.350000054E-1,-9.904950142E0,2.740500271E-1,9.909660223E0
6.224570479E0,-1.309500039E-1,-9.888000488E0,2.599500120E-1,9.892283638E0
6.227078404E0,-1.309500039E-1,-9.880950928E0,2.670000196E-1,9.885425036E0
6.229588864E0,-8.295000345E-2,-9.922050476E0,2.599500120E-1,9.925801749E0
6.232099296E0,-1.110000089E-1,-9.903000832E0,2.550000250E-1,9.906905243E0
6.234612527E0,-1.230000034E-1,-9.895950317E0,2.599500120E-1,9.900128065E0
6.237120298E0,-1.279500127E-1,-9.891000748E0,2.700000107E-1,9.895512468E0
6.239630681E0,-1.590000093E-1,-9.883950233E0,2.860500216E-1,9.889366908E0
6.268908566E0,-9.772050858E0,5.895000324E-2,9.300000668E-1,9.816381879E0
6.271419105E0,-9.732000351E0,8.505000174E-2,9.520500302E-1,9.778827312E0
6.273929489E0,-9.765000343E0,8.805000782E-2,9.660000205E-1,9.813059694E0
6.276442720E0,-9.748050690E0,9.195000678E-2,9.520500302E-1,9.794863262E0
6.278950462E0,-9.744000435E0,1.020000055E-1,9.589500427E-1,9.791605265E0
6.281461153E0,-9.765000343E0,7.800000161E-2,9.490500689E-1,9.811320591E0
6.283971383E0,-9.768000603E0,8.505000174E-2,9.349500537E-1,9.813011815E0
6.286484614E0,-9.745950699E0,5.700000376E-2,9.349500537E-1,9.790859800E0
6.288992534E0,-9.745950699E0,1.069500074E-1,9.469500184E-1,9.792431142E0
6.291502994E0,-9.753000259E0,8.295000345E-2,9.490500689E-1,9.799417880E0
6.294013455E0,-9.729000092E0,1.020000055E-1,9.420000315E-1,9.775029966E0
6.296526686E0,-9.757950783E0,4.905000329E-2,9.610500336E-1,9.805285643E0
6.299034366E0,-9.760050774E0,5.895000324E-2,9.379500151E-1,9.805193340E0
6.301544903E0,-9.765000343E0,8.805000782E-2,9.540000558E-1,9.811885681E0
6.304055364E0,-9.753000259E0,1.000500023E-1,9.829500318E-1,9.802918689E0
6.306568595E0,-9.768000603E0,1.069500074E-1,9.660000205E-1,9.816232990E0
6.309076289E0,-9.765000343E0,5.205000192E-2,9.520500302E-1,9.811439251E0
6.311586734E0,-9.739050865E0,1.000500023E-1,9.570000172E-1,9.786468760E0
6.314097426E0,-9.741000175E0,8.295000345E-2,9.570000172E-1,9.788248779E0
6.316610657E0,-9.753000259E0,9.495000541E-2,9.180000424E-1,9.796568463E0
6.319118351E0,-9.727050781E0,4.200000316E-2,9.540000558E-1,9.773811795E0
6.321628811E0,-9.753000259E0,6.795000285E-2,9.570000172E-1,9.800075525E0
6.324139388E0,-9.745950699E0,9.195000678E-2,9.450000525E-1,9.792090427E0
6.326652619E0,-9.768000603E0,6.105000153E-2,9.730500579E-1,9.816536522E0
6.329160314E0,-9.744000435E0,8.295000345E-2,9.400500655E-1,9.789592397E0
6.331670773E0,-9.751049995E0,7.605000585E-2,9.259500504E-1,9.795210213E0
6.334181239E0,-9.775050163E0,7.605000585E-2,9.450000525E-1,9.820917187E0
6.336694469E0,-9.765000343E0,5.700000376E-2,9.160500169E-1,9.808038965E0
6.339202394E0,-9.732000351E0,6.599999964E-2,9.469500184E-1,9.778184963E0
6.341712854E0,-9.751049995E0,7.304999977E-2,9.349500537E-1,9.796042258E0
6.344223321E0,-9.729000092E0,7.800000161E-2,9.379500151E-1,9.774419523E0
6.346736551E0,-9.732000351E0,5.400000140E-2,9.570000172E-1,9.779089726E0
6.349244246E0,-9.724050522E0,6.599999964E-2,9.760500193E-1,9.773136047E0
6.351754705E0,-9.772050858E0,1.000500023E-1,9.540000558E-1,9.819017470E0
6.354265244E0,-9.733950615E0,7.800000161E-2,9.379500151E-1,9.779347054E0
6.356778459E0,-9.753000259E0,9.495000541E-2,9.520500302E-1,9.799817795E0
6.359286154E0,-9.777000427E0,1.120500043E-1,9.349500537E-1,9.822241300E0
6.361796613E0,-9.732000351E0,8.295000345E-2,9.640500546E-1,9.779984869E0
6.364307306E0,-9.720000267E0,7.800000161E-2,9.640500546E-1,9.768002953E0
6.366820306E0,-9.756000519E0,8.505000174E-2,9.540000558E-1,9.802902414E0
6.369328217E0,-9.769950867E0,5.700000376E-2,9.660000205E-1,9.817756616E0
6.371838676E0,-9.781949997E0,8.295000345E-2,9.570000172E-1,9.829001754E0
6.374349138E0,-9.763050079E0,7.095000148E-2,9.210000634E-1,9.806651920E0
6.376862369E0,-9.763050079E0,8.805000782E-2,9.469500184E-1,9.809261644E0
6.379370159E0,-9.736050606E0,7.605000585E-2,9.540000558E-1,9.782974042E0
6.381880618E0,-9.741000175E0,6.599999964E-2,9.780000448E-1,9.790195325E0
6.384391080E0,-9.763050079E0,6.599999964E-2,9.520500302E-1,9.809582158E0
6.386904311E0,-9.736050606E0,9.195000678E-2,9.090000391E-1,9.778824943E0
6.389412236E0,-9.745950699E0,7.095000148E-2,9.420000315E-1,9.791626677E0
6.391922685E0,-9.772050858E0,5.205000192E-2,9.709500670E-1,9.820307083E0
6.394433147E0,-9.763050079E0,1.120500043E-1,9.229500294E-1,9.807218709E0
6.396946378E0,-9.736050606E0,6.599999964E-2,9.450000525E-1,9.782027525E0
6.399454149E0,-9.727050781E0,8.295000345E-2,9.060000181E-1,9.769505291E0
6.401964542E0,-9.729000092E0,1.000500023E-1,9.330000281E-1,9.774146604E0
6.404475081E0,-9.757950783E0,9.705000371E-2,9.730500579E-1,9.806826632E0
6.406988312E0,-9.751049995E0,8.505000174E-2,9.540000558E-1,9.797975588E0
6.409496006E0,-9.772050858E0,4.905000329E-2,9.490500689E-1,9.818150533E0
6.412006447E0,-9.769950867E0,6.105000153E-2,9.349500537E-1,9.814774508E0
6.414517139E0,-9.753000259E0,7.800000161E-2,9.450000525E-1,9.798985823E0
6.417030370E0,-9.733950615E0,7.095000148E-2,9.379500151E-1,9.779293364E0
6.419538064E0,-9.741000175E0,6.105000153E-2,9.520500302E-1,9.787604956E0
6.422048528E0,-9.733950615E0,8.295000345E-2,9.400500655E-1,9.779589429E0
6.424558989E0,-9.744000435E0,5.700000376E-2,9.709500670E-1,9.792422454E0
6.427072220E0,-9.757950783E0,5.700000376E-2,9.450000525E-1,9.803768540E0
6.429579914E0,-9.729000092E0,6.105000153E-2,9.760500193E-1,9.778028611E0
6.432090451E0,-9.736050606E0,6.599999964E-2,9.490500689E-1,9.782419610E0
6.434600912E0,-9.757950783E0,4.905000329E-2,9.610500336E-1,9.805285643E0
6.437114143E0,-9.720000267E0,5.700000376E-2,9.400500655E-1,9.765518333E0
6.439622068E0,-9.744000435E0,7.605000585E-2,9.450000525E-1,9.790012930E0
6.442132533E0,-9.765000343E0,9.000000358E-2,9.450000525E-1,9.811032403E0
6.444642763E0,-9.753000259E0,1.140000075E-1,9.349500537E-1,9.798374440E0
6.447156225E0,-9.744000435E0,8.295000345E-2,9.660000205E-1,9.792118321E0
6.449663919E0,-9.732000351E0,7.605000585E-2,9.490500689E-1,9.778461559E0
6.452174408E0,-9.751049995E0,8.805000782E-2,9.229500294E-1,9.795027594E0
6.454684869E0,-9.727050781E0,9.705000371E-2,9.520500302E-1,9.774013242E0
6.457198177E0,-9.765000343E0,1.000500023E-1,9.640500546E-1,9.812982942E0
6.459705871E0,-9.744000435E0,4.905000329E-2,9.900000691E-1,9.794286626E0
6.462216331E0,-9.768000603E0,8.805000782E-2,9.520500302E-1,9.814682259E0
6.464726792E0,-9.745950699E0,1.069500074E-1,9.640500546E-1,9.794099542E0
6.467240023E0,-9.745950699E0,7.995000482E-2,9.520500302E-1,9.792667986E0
6.469747948E0,-9.756000519E0,5.895000324E-2,9.420000315E-1,9.801550147E0
6.472258437E0,-9.780000687E0,7.304999977E-2,9.400500655E-1,9.825347010E0
6.474768898E0,-9.748050690E0,8.505000174E-2,9.349500537E-1,9.793153596E0
6.477282129E0,-9.736050606E0,9.195000678E-2,9.540000558E-1,9.783110564E0
6.479789823E0,-9.745950699E0,7.800000161E-2,9.850500226E-1,9.795915607E0
6.482300350E0,-9.751049995E0,6.405000389E-2,9.760500193E-1,9.799987350E0
6.484810811E0,-9.765000343E0,1.069500074E-1,9.690000415E-1,9.813543248E0
6.487324042E0,-9.753000259E0,8.295000345E-2,9.180000424E-1,9.796459505E0
6.489831737E0,-9.733950615E0,1.140000075E-1,9.420000315E-1,9.780089705E0
6.492342398E0,-9.775050163E0,8.295000345E-2,9.970500469E-1,9.826118012E0
6.494852859E0,-9.763050079E0,6.405000389E-2,9.900000691E-1,9.813325094E0
6.497366090E0,-9.748050690E0,7.095000148E-2,9.450000525E-1,9.794005884E0
6.499873784E0,-9.763050079E0,6.795000285E-2,9.540000558E-1,9.809784919E0
6.502384244E0,-9.736050606E0,9.705000371E-2,9.420000315E-1,9.781996941E0
6.504894706E0,-9.751049995E0,7.995000482E-2,9.640500546E-1,9.798916293E0
6.507407936E0,-9.793950081E0,8.805000782E-2,9.229500294E-1,9.837735906E0
6.509915708E0,-9.757950783E0,4.695000127E-2,9.660000205E-1,9.805761766E0
6.512426167E0,-9.717000008E0,5.700000376E-2,9.610500336E-1,9.764576556E0
6.514936629E0,-9.736050606E0,7.605000585E-2,9.570000172E-1,9.783267043E0
6.517449878E0,-9.760050774E0,1.020000055E-1,9.420000315E-1,9.805934895E0
6.519957573E0,-9.748050690E0,9.495000541E-2,9.229500294E-1,9.792106235E0
6.522468263E0,-9.760050774E0,7.800000161E-2,9.180000424E-1,9.803438131E0
6.524978725E0,-9.741000175E0,1.120500043E-1,9.330000281E-1,9.786221369E0
6.527491970E0,-9.765000343E0,7.095000148E-2,9.469500184E-1,9.811064160E0
6.529999665E0,-9.745950699E0,8.805000782E-2,9.570000172E-1,9.793219943E0
6.532510201E0,-9.732000351E0,8.505000174E-2,9.420000315E-1,9.777853977E0
6.535020663E0,-9.748050690E0,9.705000371E-2,9.300000668E-1,9.792793834E0
6.537533883E0,-9.741000175E0,6.795000285E-2,9.540000558E-1,9.787840299E0
6.540041578E0,-9.748050690E0,7.995000482E-2,9.469500184E-1,9.794263555E0
6.542552037E0,-9.751049995E0,9.195000678E-2,9.730500579E-1,9.799911083E0
6.545062499E0,-9.721950531E0,8.505000174E-2,9.589500427E-1,9.769500541E0
6.547575735E0,-9.736050606E0,1.090500057E-1,9.520500302E-1,9.783096267E0
6.550083660E0,-9.756000519E0,8.295000345E-2,9.690000415E-1,9.804355558E0
6.552594119E0,-9.769950867E0,7.605000585E-2,9.730500579E-1,9.818581871E0
6.555104581E0,-9.757950783E0,9.495000541E-2,9.540000558E-1,9.804934222E0
6.557617889E0,-9.733950615E0,8.505000174E-2,9.589500427E-1,9.781442289E0
6.560125583E0,-9.756000519E0,6.105000153E-2,9.469500184E-1,9.802039969E0
6.562636042E0,-9.756000519E0,7.605000585E-2,9.229500294E-1,9.799855432E0
6.565146504E0,-9.772050858E0,5.895000324E-2,9.109500647E-1,9.814595411E0
6.567659749E0,-9.765000343E0,4.905000329E-2,9.610500336E-1,9.812301197E0
6.570167443E0,-9.733950615E0,5.895000324E-2,9.490500689E-1,9.780284541E0
6.572678133E0,-9.732000351E0,7.605000585E-2,9.330000281E-1,9.776916870E0
6.575188595E0,-9.756000519E0,8.505000174E-2,9.400500655E-1,9.801554660E0
6.577701826E0,-9.751049995E0,5.700000376E-2,9.570000172E-1,9.798064811E0
6.580209530E0,-9.765000343E0,8.805000782E-2,9.300000668E-1,9.809581267E0
6.582719990E0,-9.733950615E0,1.020000055E-1,9.469500184E-1,9.780435211E0
6.585230528E0,-9.724050522E0,7.800000161E-2,9.469500184E-1,9.770361144E0
6.587743759E0,-9.763050079E0,5.700000376E-2,9.259500504E-1,9.807027039E0
6.590251453E0,-9.769950867E0,7.095000148E-2,9.019500613E-1,9.811752532E0
6.592761913E0,-9.744000435E0,6.599999964E-2,9.900000691E-1,9.794386178E0
6.595272374E0,-9.751049995E0,8.295000345E-2,9.900000691E-1,9.801528292E0
6.597785605E0,-9.744000435E0,7.800000161E-2,9.570000172E-1,9.791193876E0
6.600293534E0,-9.745950699E0,5.205000192E-2,9.400500655E-1,9.791320562E0
6.602803994E0,-9.753000259E0,6.105000153E-2,9.450000525E-1,9.798865560E0
6.605314455E0,-9.756000519E0,6.599999964E-2,9.520500302E-1,9.802566061E0
6.607827686E0,-9.732000351E0,7.304999977E-2,9.930000305E-1,9.782802062E0
6.610335457E0,-9.732000351E0,6.105000153E-2,9.349500537E-1,9.776997982E0
6.612845917E0,-9.756000519E0,7.095000148E-2,9.330000281E-1,9.800768800E0
6.615356378E0,-9.757950783E0,7.605000585E-2,9.420000315E-1,9.803609088E0
6.617869609E0,-9.757950783E0,8.805000782E-2,9.259500504E-1,9.802180358E0
6.620377299E0,-9.712950706E0,7.605000585E-2,9.589500427E-1,9.760470287E0
6.622887759E0,-9.715050697E0,9.705000371E-2,9.180000424E-1,9.758808986E0
6.625398451E0,-9.744000435E0,1.120500043E-1,9.280500412E-1,9.788737230E0
6.627911682E0,-9.757950783E0,7.304999977E-2,9.570000172E-1,9.805038950E0
6.630419371E0,-9.772050858E0,7.095000148E-2,9.640500546E-1,9.819745637E0
6.632929831E0,-9.751049995E0,8.505000174E-2,9.400500655E-1,9.796627156E0
6.635440292E0,-9.748050690E0,6.405000389E-2,9.469500184E-1,9.794146670E0
6.637953600E0,-9.777000427E0,6.795000285E-2,9.640500546E-1,9.824649972E0
6.640461294E0,-9.765000343E0,5.400000140E-2,9.490500689E-1,9.811159143E0
6.642971739E0,-9.751049995E0,8.805000782E-2,9.520500302E-1,9.797812413E0
6.645482200E0,-9.748050690E0,9.000000358E-2,9.400500655E-1,9.793686046E0
6.647995431E0,-9.712950706E0,7.995000482E-2,9.540000558E-1,9.760016370E0
6.650503356E0,-9.745950699E0,7.095000148E-2,9.300000668E-1,9.790479511E0
6.653013826E0,-9.763050079E0,7.995000482E-2,9.330000281E-1,9.807855418E0
6.655524287E0,-9.736050606E0,5.895000324E-2,9.690000415E-1,9.784330206E0
6.658037518E0,-9.732000351E0,7.995000482E-2,9.420000315E-1,9.777810946E0
6.660545289E0,-9.748050690E0,7.304999977E-2,9.610500336E-1,9.795582970E0
6.663055754E0,-9.720000267E0,1.000500023E-1,9.709500670E-1,9.768887308E0
6.665566215E0,-9.727050781E0,9.705000371E-2,9.570000172E-1,9.774496644E0
6.668079446E0,-9.765000343E0,7.095000148E-2,9.610500336E-1,9.812435109E0
6.670587371E0,-9.744000435E0,7.605000585E-2,9.640500546E-1,9.791870127E0
6.673097595E0,-9.732000351E0,5.895000324E-2,9.610500336E-1,9.779515484E0
6.675608287E0,-9.741000175E0,7.095000148E-2,9.420000315E-1,9.786699259E0
6.678121518E0,-9.768000603E0,3.495000303E-2,9.280500412E-1,9.812050456E0
6.680629213E0,-9.757950783E0,8.805000782E-2,9.400500655E-1,9.803522347E0
6.683139658E0,-9.756000519E0,9.495000541E-2,9.640500546E-1,9.803976445E0
6.685650197E0,-9.729000092E0,6.105000153E-2,9.880500436E-1,9.779233752E0
6.688163427E0,-9.777000427E0,7.995000482E-2,9.349500537E-1,9.821927558E0
6.690671122E0,-9.724050522E0,7.800000161E-2,9.730500579E-1,9.772925302E0
6.693181576E0,-9.727050781E0,1.039500013E-1,9.660000205E-1,9.775452856E0
6.695692038E0,-9.751049995E0,7.800000161E-2,9.400500655E-1,9.796568488E0
6.698205268E0,-9.705000877E0,7.800000161E-2,8.920500278E-1,9.746223847E0
6.700713194E0,-9.751049995E0,6.405000389E-2,9.300000668E-1,9.795508080E0
6.703223662E0,-9.757950783E0,7.800000161E-2,9.210000634E-1,9.801628875E0
6.705734124E0,-9.739050865E0,8.295000345E-2,1.006950021E0,9.791319666E0
6.708247354E0,-9.727050781E0,7.800000161E-2,9.690000415E-1,9.775508272E0
6.710755049E0,-9.739050865E0,7.605000585E-2,9.610500336E-1,9.786649709E0
6.713265585E0,-9.768000603E0,5.895000324E-2,9.469500184E-1,9.813970920E0
6.715776047E0,-9.744000435E0,8.505000174E-2,9.379500151E-1,9.789408982E0
6.718289278E0,-9.784050941E0,9.495000541E-2,9.259500504E-1,9.828227298E0
6.720796972E0,-9.765000343E0,9.195000678E-2,9.490500689E-1,9.811441410E0
6.723307436E0,-9.741000175E0,8.505000174E-2,9.730500579E-1,9.789849046E0
6.725818129E0,-9.756000519E0,4.695000127E-2,9.780000448E-1,9.805010684E0
6.728331359E0,-9.757950783E0,3.495000303E-2,9.469500184E-1,9.803853289E0
6.730839054E0,-9.748050690E0,1.000500023E-1,9.520500302E-1,9.794942650E0
6.733349488E0,-9.760050774E0,7.995000482E-2,9.520500302E-1,9.806700891E0
6.735860027E0,-9.769950867E0,6.795000285E-2,9.850500226E-1,9.819718972E0
6.738373181E0,-9.732000351E0,5.895000324E-2,9.379500151E-1,9.777272430E0
6.740880952E0,-9.760050774E0,6.795000285E-2,9.540000558E-1,9.806799907E0
6.743391411E0,-9.763050079E0,9.000000358E-2,9.660000205E-1,9.811136677E0
6.745901873E0,-9.745950699E0,5.400000140E-2,9.349500537E-1,9.790842795E0
6.748415104E0,-9.741000175E0,9.000000358E-2,9.379500151E-1,9.786466914E0
6.750923029E0,-9.751049995E0,8.505000174E-2,9.180000424E-1,9.794535905E0
6.753433483E0,-9.765000343E0,7.605000585E-2,9.490500689E-1,9.811305282E0
6.755943945E0,-9.744000435E0,7.995000482E-2,9.810000658E-1,9.793584513E0
6.758457176E0,-9.753000259E0,1.039500013E-1,9.520500302E-1,9.799909128E0
6.786217153E0,9.868950844E0,-1.219500080E-1,5.895000324E-2,9.869880327E0
6.788727615E0,9.831000328E0,-1.459500045E-1,6.105000153E-2,9.832273184E0
6.791240846E0,9.832950592E0,-1.030500084E-1,5.400000140E-2,9.833638831E0
6.793748783E0,9.841050148E0,-1.120500043E-1,6.795000285E-2,9.841922598E0
6.796259244E0,9.820950508E0,-1.050000042E-1,7.605000585E-2,9.821806223E0
6.798769706E0,9.847950935E0,-1.219500080E-1,6.405000389E-2,9.848914246E0
6.801282936E0,9.847950935E0,-1.459500045E-1,2.805000171E-2,9.849072334E0
6.803790631E0,9.843000412E0,-1.009500027E-1,4.200000316E-2,9.843607673E0
6.806301090E0,9.829050064E0,-1.030500084E-1,6.105000153E-2,9.829779833E0
6.808811629E0,9.841050148E0,-1.099500060E-1,7.095000148E-2,9.841920083E0
6.811324860E0,9.829050064E0,-1.080000028E-1,3.000000119E-2,9.829689169E0
6.813832568E0,9.844950676E0,-1.170000061E-1,3.000000119E-2,9.845691586E0
6.816343258E0,9.850050926E0,-1.009500027E-1,6.599999964E-2,9.850789316E0
6.818853720E0,9.802050591E0,-8.100000024E-2,7.605000585E-2,9.802680265E0
6.821366951E0,9.811950684E0,-1.150500029E-1,4.695000127E-2,9.812737489E0
6.823874722E0,9.832950592E0,-1.200000048E-1,6.405000389E-2,9.833891384E0
6.826385104E0,9.819000244E0,-1.120500043E-1,7.800000161E-2,9.819949338E0
6.828895643E0,9.856950760E0,-1.390500069E-1,7.605000585E-2,9.858224830E0
6.831408874E0,9.832950592E0,-1.480500102E-1,6.000000052E-3,9.834066918E0
6.833916568E0,9.799950600E0,-1.009500027E-1,6.405000389E-2,9.800679827E0
6.836427258E0,9.817050934E0,-9.795000404E-2,9.195000678E-2,9.817970159E0
6.838937720E0,9.841050148E0,-1.200000048E-1,4.395000264E-2,9.841879882E0
6.841450951E0,9.831000328E0,-1.030500084E-1,7.304999977E-2,9.831811789E0
6.843958664E0,9.823950768E0,-1.030500084E-1,6.405000389E-2,9.824700015E0
6.846469200E0,9.835950851E0,-1.560000032E-1,8.505000174E-2,9.837555522E0
6.848979662E0,9.853050232E0,-1.219500080E-1,8.505000174E-2,9.854171918E0
6.851492893E0,9.838050842E0,-1.170000061E-1,4.395000264E-2,9.838844697E0
6.854000587E0,9.819000244E0,-1.170000061E-1,5.895000324E-2,9.819874230E0
6.856511282E0,9.826050758E0,-1.170000061E-1,5.400000140E-2,9.826895670E0
6.859021744E0,9.841050148E0,-1.050000042E-1,4.395000264E-2,9.841708420E0
6.861534975E0,9.862050056E0,-1.219500080E-1,6.105000153E-2,9.862992965E0
6.864042669E0,9.819000244E0,-1.459500045E-1,4.905000329E-2,9.820207386E0
6.866553205E0,9.843000412E0,-1.200000048E-1,4.905000329E-2,9.843854073E0
6.869063667E0,9.859950066E0,-9.300000221E-2,5.595000088E-2,9.860547383E0
6.871576898E0,9.838050842E0,-1.120500043E-1,7.304999977E-2,9.838960102E0
6.874084823E0,9.856950760E0,-1.150500029E-1,4.200000316E-2,9.857711640E0
6.876595071E0,9.844950676E0,-1.150500029E-1,7.995000482E-2,9.845947507E0
6.879105763E0,9.826050758E0,-1.080000028E-1,5.205000192E-2,9.826782114E0
6.881618994E0,9.843000412E0,-8.400000632E-2,7.304999977E-2,9.843629890E0
6.884126688E0,9.831000328E0,-6.495000422E-2,8.295000345E-2,9.831564812E0
6.886637167E0,9.838050842E0,-1.030500084E-1,7.095000148E-2,9.838846354E0
6.889147705E0,9.838050842E0,-1.099500060E-1,7.605000585E-2,9.838959141E0
6.891660936E0,9.814050674E0,-9.600000083E-2,7.304999977E-2,9.814792048E0
6.894168630E0,9.843000412E0,-9.600000083E-2,3.495000303E-2,9.843530597E0
6.896679315E0,9.841050148E0,-1.030500084E-1,7.095000148E-2,9.841845418E0
6.899189777E0,9.823950768E0,-1.200000048E-1,4.395000264E-2,9.824781946E0
6.901703008E0,9.829050064E0,-1.290000081E-1,5.895000324E-2,9.830073309E0
6.904210702E0,9.826050758E0,-1.050000042E-1,5.895000324E-2,9.826788571E0
6.906721177E0,9.847950935E0,-1.120500043E-1,3.195000067E-2,9.848640192E0
6.909231715E0,9.859950066E0,-1.099500060E-1,6.405000389E-2,9.860771101E0
6.911744946E0,9.850050926E0,-1.410000026E-1,8.295000345E-2,9.851409288E0
6.914252640E0,9.831000328E0,-1.080000028E-1,6.405000389E-2,9.831802167E0
6.916763350E0,9.826050758E0,-9.300000221E-2,7.095000148E-2,9.826746990E0
6.919273581E0,9.832950592E0,-1.080000028E-1,5.895000324E-2,9.833720377E0
6.921787043E0,9.843000412E0,-9.795000404E-2,5.595000088E-2,9.843646769E0
6.924294737E0,9.859950066E0,-1.030500084E-1,5.595000088E-2,9.860647291E0
6.926805259E0,9.862050056E0,-1.200000048E-1,7.605000585E-2,9.863073300E0
6.929315720E0,9.831000328E0,-1.030500084E-1,4.695000127E-2,9.831652509E0
6.931828951E0,9.810000420E0,-8.895000070E-2,7.095000148E-2,9.810660235E0
6.934336645E0,9.829050064E0,-1.200000048E-1,6.405000389E-2,9.829991229E0
6.936847124E0,9.850050926E0,-1.219500080E-1,6.405000389E-2,9.851014032E0
6.939357816E0,9.829050064E0,-1.050000042E-1,7.995000482E-2,9.829936020E0
6.941871047E0,9.835950851E0,-8.595000207E-2,6.599999964E-2,9.836547797E0
6.944378741E0,9.843000412E0,-1.120500043E-1,2.295000106E-2,9.843664918E0
6.946889274E0,9.835950851E0,-1.150500029E-1,5.595000088E-2,9.836782810E0
6.949399735E0,9.853050232E0,-1.240500063E-1,9.495000541E-2,9.854288548E0
6.951912966E0,9.829050064E0,-1.080000028E-1,7.095000148E-2,9.829899443E0
6.954420660E0,9.798000336E0,-1.319999993E-1,5.205000192E-2,9.799027696E0
6.956931124E0,9.793050766E0,-1.240500063E-1,7.304999977E-2,9.794108842E0
6.959441816E0,9.819000244E0,-9.105000645E-2,5.895000324E-2,9.819599330E0
6.961955047E0,9.831000328E0,-1.270500124E-1,3.495000303E-2,9.831883373E0
6.964462741E0,9.835950851E0,-1.150500029E-1,4.395000264E-2,9.836721876E0
6.966973278E0,9.853050232E0,-1.009500027E-1,9.000000358E-2,9.853978373E0
6.969483739E0,9.832950592E0,-9.105000645E-2,5.595000088E-2,9.833531301E0
6.971996970E0,9.859950066E0,-1.080000028E-1,6.795000285E-2,9.860775654E0
6.974504664E0,9.823950768E0,-1.030500084E-1,4.395000264E-2,9.824589538E0
6.977015124E0,9.831000328E0,-1.150500029E-1,4.905000329E-2,9.831795861E0
6.979525821E0,9.850050926E0,-1.240500063E-1,5.895000324E-2,9.851008413E0
6.982039052E0,9.823950768E0,-1.170000061E-1,5.205000192E-2,9.824785335E0
6.984546746E0,9.838050842E0,-1.050000042E-1,3.195000067E-2,9.838663028E0
6.987057283E0,9.829050064E0,-9.795000404E-2,7.304999977E-2,9.829809544E0
6.989567734E0,9.831000328E0,-1.050000042E-1,8.295000345E-2,9.831910961E0
6.992080965E0,9.844950676E0,-9.795000404E-2,7.605000585E-2,9.845731645E0
6.994588659E0,9.847950935E0,-1.240500063E-1,9.495000541E-2,9.849189892E0
6.997099350E0,9.862050056E0,-1.120500043E-1,6.795000285E-2,9.862920649E0
6.999609811E0,9.799950600E0,-1.290000081E-1,3.195000067E-2,9.800851675E0
7.002123057E0,9.799950600E0,-1.390500069E-1,1.605000161E-2,9.800950171E0
7.004630751E0,9.810000420E0,-1.290000081E-1,7.605000585E-2,9.811143299E0
7.007141211E0,9.831000328E0,-1.030500084E-1,7.605000585E-2,9.831834537E0
7.009651749E0,9.874050140E0,-9.600000083E-2,3.000000119E-2,9.874562379E0
7.012164970E0,9.847950935E0,-1.319999993E-1,8.295000345E-2,9.849184856E0
7.014672664E0,9.811950684E0,-1.240500063E-1,4.200000316E-2,9.812824701E0
7.017183124E0,9.835950851E0,-8.400000632E-2,3.705000132E-2,9.836379306E0
7.019693816E0,9.853050232E0,-6.705000252E-2,6.105000153E-2,9.853467495E0
7.022207071E0,9.826050758E0,-1.170000061E-1,7.800000161E-2,9.827056859E0
7.024714765E0,9.832950592E0,-1.150500029E-1,5.400000140E-2,9.833771903E0
7.027225225E0,9.814050674E0,-1.390500069E-1,1.039500013E-1,9.815586134E0
7.029735763E0,9.844950676E0,-1.099500060E-1,4.005000368E-2,9.845646084E0
7.032248999E0,9.856950760E0,-1.120500043E-1,7.095000148E-2,9.857842938E0
7.034756693E0,9.826050758E0,-1.200000048E-1,5.595000088E-2,9.826942755E0
7.037267153E0,9.835950851E0,-1.050000042E-1,4.395000264E-2,9.836609464E0
7.039777845E0,9.853050232E0,-1.270500124E-1,6.795000285E-2,9.854103601E0
7.042291076E0,9.847950935E0,-1.319999993E-1,9.495000541E-2,9.849293230E0
7.044798760E0,9.856950760E0,-8.895000070E-2,4.905000329E-2,9.857474133E0
7.047309220E0,9.856950760E0,-8.595000207E-2,6.105000153E-2,9.857514534E0
7.049819758E0,9.831000328E0,-1.170000061E-1,6.105000153E-2,9.831886063E0
7.052332989E0,9.838050842E0,-1.200000048E-1,6.105000153E-2,9.838972074E0
7.054840669E0,9.819000244E0,-1.170000061E-1,2.505000122E-2,9.819729238E0
7.057351129E0,9.829050064E0,-1.050000042E-1,5.205000192E-2,9.829748693E0
7.059861821E0,9.843000412E0,-1.009500027E-1,5.400000140E-2,9.843666188E0
7.062375052E0,9.838050842E0,-1.339500099E-1,5.595000088E-2,9.839121779E0
7.064882750E0,9.826050758E0,-1.170000061E-1,5.400000140E-2,9.826895670E0
7.067393287E0,9.810000420E0,-1.080000028E-1,6.599999964E-2,9.810816899E0
